,Calendar_Date,DayOfWeek,Week,Quarter,Month,Year,Year_half,Summer,Autumn,Winter,Spring,is_weekday,Description,is_holiday
1558,2018-04-06,5,14,2,4,2018,1,0,1,0,0,1,,0
1559,2018-04-07,6,14,2,4,2018,1,0,1,0,0,0,,0
1560,2018-04-08,7,14,2,4,2018,1,0,1,0,0,0,,0
1561,2018-04-09,1,15,2,4,2018,1,0,1,0,0,1,,0
1562,2018-04-10,2,15,2,4,2018,1,0,1,0,0,1,,0
1563,2018-04-11,3,15,2,4,2018,1,0,1,0,0,1,,0
1564,2018-04-12,4,15,2,4,2018,1,0,1,0,0,1,,0
1565,2018-04-13,5,15,2,4,2018,1,0,1,0,0,1,,0
1566,2018-04-14,6,15,2,4,2018,1,0,1,0,0,0,,0
1567,2018-04-15,7,15,2,4,2018,1,0,1,0,0,0,,0
1568,2018-04-16,1,16,2,4,2018,1,0,1,0,0,1,,0
1569,2018-04-17,2,16,2,4,2018,1,0,1,0,0,1,,0
1570,2018-04-18,3,16,2,4,2018,1,0,1,0,0,1,,0
1571,2018-04-19,4,16,2,4,2018,1,0,1,0,0,1,,0
1572,2018-04-20,5,16,2,4,2018,1,0,1,0,0,1,,0
1573,2018-04-21,6,16,2,4,2018,1,0,1,0,0,0,,0
1574,2018-04-22,7,16,2,4,2018,1,0,1,0,0,0,,0
1575,2018-04-23,1,17,2,4,2018,1,0,1,0,0,1,,0
1576,2018-04-24,2,17,2,4,2018,1,0,1,0,0,1,,0
1577,2018-04-25,3,17,2,4,2018,1,0,1,0,0,1,ANZAC Day,1
1578,2018-04-26,4,17,2,4,2018,1,0,1,0,0,1,,0
1579,2018-04-27,5,17,2,4,2018,1,0,1,0,0,1,,0
1580,2018-04-28,6,17,2,4,2018,1,0,1,0,0,0,,0
1581,2018-04-29,7,17,2,4,2018,1,0,1,0,0,0,,0
1582,2018-04-30,1,18,2,4,2018,1,0,1,0,0,1,,0
1583,2018-05-01,2,18,2,5,2018,1,0,1,0,0,1,,0
1584,2018-05-02,3,18,2,5,2018,1,0,1,0,0,1,,0
1585,2018-05-03,4,18,2,5,2018,1,0,1,0,0,1,,0
1586,2018-05-04,5,18,2,5,2018,1,0,1,0,0,1,,0
1587,2018-05-05,6,18,2,5,2018,1,0,1,0,0,0,,0
1588,2018-05-06,7,18,2,5,2018,1,0,1,0,0,0,,0
1589,2018-05-07,1,19,2,5,2018,1,0,1,0,0,1,,0
1590,2018-05-08,2,19,2,5,2018,1,0,1,0,0,1,,0
1591,2018-05-09,3,19,2,5,2018,1,0,1,0,0,1,,0
1592,2018-05-10,4,19,2,5,2018,1,0,1,0,0,1,,0
1593,2018-05-11,5,19,2,5,2018,1,0,1,0,0,1,,0
1594,2018-05-12,6,19,2,5,2018,1,0,1,0,0,0,,0
1595,2018-05-13,7,19,2,5,2018,1,0,1,0,0,0,,0
1596,2018-05-14,1,20,2,5,2018,1,0,1,0,0,1,,0
1597,2018-05-15,2,20,2,5,2018,1,0,1,0,0,1,,0
1598,2018-05-16,3,20,2,5,2018,1,0,1,0,0,1,,0
1599,2018-05-17,4,20,2,5,2018,1,0,1,0,0,1,,0
1600,2018-05-18,5,20,2,5,2018,1,0,1,0,0,1,,0
1601,2018-05-19,6,20,2,5,2018,1,0,1,0,0,0,,0
1602,2018-05-20,7,20,2,5,2018,1,0,1,0,0,0,,0
1603,2018-05-21,1,21,2,5,2018,1,0,1,0,0,1,,0
1604,2018-05-22,2,21,2,5,2018,1,0,1,0,0,1,,0
1605,2018-05-23,3,21,2,5,2018,1,0,1,0,0,1,,0
1606,2018-05-24,4,21,2,5,2018,1,0,1,0,0,1,,0
1607,2018-05-25,5,21,2,5,2018,1,0,1,0,0,1,,0
1608,2018-05-26,6,21,2,5,2018,1,0,1,0,0,0,,0
1609,2018-05-27,7,21,2,5,2018,1,0,1,0,0,0,,0
1610,2018-05-28,1,22,2,5,2018,1,0,1,0,0,1,,0
1611,2018-05-29,2,22,2,5,2018,1,0,1,0,0,1,,0
1612,2018-05-30,3,22,2,5,2018,1,0,1,0,0,1,,0
1613,2018-05-31,4,22,2,5,2018,1,0,1,0,0,1,,0
1614,2018-06-01,5,22,2,6,2018,1,0,0,1,0,1,,0
1615,2018-06-02,6,22,2,6,2018,1,0,0,1,0,0,,0
1616,2018-06-03,7,22,2,6,2018,1,0,0,1,0,0,,0
1617,2018-06-04,1,23,2,6,2018,1,0,0,1,0,1,,0
1618,2018-06-05,2,23,2,6,2018,1,0,0,1,0,1,,0
1619,2018-06-06,3,23,2,6,2018,1,0,0,1,0,1,,0
1620,2018-06-07,4,23,2,6,2018,1,0,0,1,0,1,,0
1621,2018-06-08,5,23,2,6,2018,1,0,0,1,0,1,,0
1622,2018-06-09,6,23,2,6,2018,1,0,0,1,0,0,,0
1623,2018-06-10,7,23,2,6,2018,1,0,0,1,0,0,,0
1624,2018-06-11,1,24,2,6,2018,1,0,0,1,0,1,Queen's Birthday,1
1625,2018-06-12,2,24,2,6,2018,1,0,0,1,0,1,,0
1626,2018-06-13,3,24,2,6,2018,1,0,0,1,0,1,,0
1627,2018-06-14,4,24,2,6,2018,1,0,0,1,0,1,,0
1628,2018-06-15,5,24,2,6,2018,1,0,0,1,0,1,,0
1629,2018-06-16,6,24,2,6,2018,1,0,0,1,0,0,,0
1630,2018-06-17,7,24,2,6,2018,1,0,0,1,0,0,,0
1631,2018-06-18,1,25,2,6,2018,1,0,0,1,0,1,,0
1632,2018-06-19,2,25,2,6,2018,1,0,0,1,0,1,,0
1633,2018-06-20,3,25,2,6,2018,1,0,0,1,0,1,,0
1634,2018-06-21,4,25,2,6,2018,1,0,0,1,0,1,,0
1635,2018-06-22,5,25,2,6,2018,1,0,0,1,0,1,,0
1636,2018-06-23,6,25,2,6,2018,1,0,0,1,0,0,,0
1637,2018-06-24,7,25,2,6,2018,1,0,0,1,0,0,,0
1638,2018-06-25,1,26,2,6,2018,1,0,0,1,0,1,,0
1639,2018-06-26,2,26,2,6,2018,1,0,0,1,0,1,,0
1640,2018-06-27,3,26,2,6,2018,1,0,0,1,0,1,,0
1641,2018-06-28,4,26,2,6,2018,1,0,0,1,0,1,,0
1642,2018-06-29,5,26,2,6,2018,1,0,0,1,0,1,,0
1643,2018-06-30,6,26,2,6,2018,1,0,0,1,0,0,,0
1644,2018-07-01,7,26,3,7,2018,2,0,0,1,0,0,,0
1645,2018-07-02,1,27,3,7,2018,2,0,0,1,0,1,,0
1646,2018-07-03,2,27,3,7,2018,2,0,0,1,0,1,,0
1647,2018-07-04,3,27,3,7,2018,2,0,0,1,0,1,,0
1648,2018-07-05,4,27,3,7,2018,2,0,0,1,0,1,,0
1649,2018-07-06,5,27,3,7,2018,2,0,0,1,0,1,,0
1650,2018-07-07,6,27,3,7,2018,2,0,0,1,0,0,,0
1651,2018-07-08,7,27,3,7,2018,2,0,0,1,0,0,,0
1652,2018-07-09,1,28,3,7,2018,2,0,0,1,0,1,,0
1653,2018-07-10,2,28,3,7,2018,2,0,0,1,0,1,,0
1654,2018-07-11,3,28,3,7,2018,2,0,0,1,0,1,,0
1655,2018-07-12,4,28,3,7,2018,2,0,0,1,0,1,,0
1656,2018-07-13,5,28,3,7,2018,2,0,0,1,0,1,,0
1657,2018-07-14,6,28,3,7,2018,2,0,0,1,0,0,,0
1658,2018-07-15,7,28,3,7,2018,2,0,0,1,0,0,,0
1659,2018-07-16,1,29,3,7,2018,2,0,0,1,0,1,,0
1660,2018-07-17,2,29,3,7,2018,2,0,0,1,0,1,,0
1661,2018-07-18,3,29,3,7,2018,2,0,0,1,0,1,,0
1662,2018-07-19,4,29,3,7,2018,2,0,0,1,0,1,,0
1663,2018-07-20,5,29,3,7,2018,2,0,0,1,0,1,,0
1664,2018-07-21,6,29,3,7,2018,2,0,0,1,0,0,,0
1665,2018-07-22,7,29,3,7,2018,2,0,0,1,0,0,,0
1666,2018-07-23,1,30,3,7,2018,2,0,0,1,0,1,,0
1667,2018-07-24,2,30,3,7,2018,2,0,0,1,0,1,,0
1668,2018-07-25,3,30,3,7,2018,2,0,0,1,0,1,,0
1669,2018-07-26,4,30,3,7,2018,2,0,0,1,0,1,,0
1670,2018-07-27,5,30,3,7,2018,2,0,0,1,0,1,,0
1671,2018-07-28,6,30,3,7,2018,2,0,0,1,0,0,,0
1672,2018-07-29,7,30,3,7,2018,2,0,0,1,0,0,,0
1673,2018-07-30,1,31,3,7,2018,2,0,0,1,0,1,,0
1674,2018-07-31,2,31,3,7,2018,2,0,0,1,0,1,,0
1675,2018-08-01,3,31,3,8,2018,2,0,0,1,0,1,,0
1676,2018-08-02,4,31,3,8,2018,2,0,0,1,0,1,,0
1677,2018-08-03,5,31,3,8,2018,2,0,0,1,0,1,,0
1678,2018-08-04,6,31,3,8,2018,2,0,0,1,0,0,,0
1679,2018-08-05,7,31,3,8,2018,2,0,0,1,0,0,,0
1680,2018-08-06,1,32,3,8,2018,2,0,0,1,0,1,Bank Holiday,1
1681,2018-08-07,2,32,3,8,2018,2,0,0,1,0,1,,0
1682,2018-08-08,3,32,3,8,2018,2,0,0,1,0,1,,0
1683,2018-08-09,4,32,3,8,2018,2,0,0,1,0,1,,0
1684,2018-08-10,5,32,3,8,2018,2,0,0,1,0,1,,0
1685,2018-08-11,6,32,3,8,2018,2,0,0,1,0,0,,0
1686,2018-08-12,7,32,3,8,2018,2,0,0,1,0,0,,0
1687,2018-08-13,1,33,3,8,2018,2,0,0,1,0,1,,0
1688,2018-08-14,2,33,3,8,2018,2,0,0,1,0,1,,0
1689,2018-08-15,3,33,3,8,2018,2,0,0,1,0,1,,0
1690,2018-08-16,4,33,3,8,2018,2,0,0,1,0,1,,0
1691,2018-08-17,5,33,3,8,2018,2,0,0,1,0,1,,0
1692,2018-08-18,6,33,3,8,2018,2,0,0,1,0,0,,0
1693,2018-08-19,7,33,3,8,2018,2,0,0,1,0,0,,0
1694,2018-08-20,1,34,3,8,2018,2,0,0,1,0,1,,0
1695,2018-08-21,2,34,3,8,2018,2,0,0,1,0,1,,0
1696,2018-08-22,3,34,3,8,2018,2,0,0,1,0,1,,0
1697,2018-08-23,4,34,3,8,2018,2,0,0,1,0,1,,0
1698,2018-08-24,5,34,3,8,2018,2,0,0,1,0,1,,0
1699,2018-08-25,6,34,3,8,2018,2,0,0,1,0,0,,0
1700,2018-08-26,7,34,3,8,2018,2,0,0,1,0,0,,0
1701,2018-08-27,1,35,3,8,2018,2,0,0,1,0,1,,0
1702,2018-08-28,2,35,3,8,2018,2,0,0,1,0,1,,0
1703,2018-08-29,3,35,3,8,2018,2,0,0,1,0,1,,0
1704,2018-08-30,4,35,3,8,2018,2,0,0,1,0,1,,0
1705,2018-08-31,5,35,3,8,2018,2,0,0,1,0,1,,0
1706,2018-09-01,6,35,3,9,2018,2,0,0,0,1,0,,0
1707,2018-09-02,7,35,3,9,2018,2,0,0,0,1,0,,0
1708,2018-09-03,1,36,3,9,2018,2,0,0,0,1,1,,0
1709,2018-09-04,2,36,3,9,2018,2,0,0,0,1,1,,0
1710,2018-09-05,3,36,3,9,2018,2,0,0,0,1,1,,0
1711,2018-09-06,4,36,3,9,2018,2,0,0,0,1,1,,0
1712,2018-09-07,5,36,3,9,2018,2,0,0,0,1,1,,0
1713,2018-09-08,6,36,3,9,2018,2,0,0,0,1,0,,0
1714,2018-09-09,7,36,3,9,2018,2,0,0,0,1,0,,0
1715,2018-09-10,1,37,3,9,2018,2,0,0,0,1,1,,0
1716,2018-09-11,2,37,3,9,2018,2,0,0,0,1,1,,0
1717,2018-09-12,3,37,3,9,2018,2,0,0,0,1,1,,0
1718,2018-09-13,4,37,3,9,2018,2,0,0,0,1,1,,0
1719,2018-09-14,5,37,3,9,2018,2,0,0,0,1,1,,0
1720,2018-09-15,6,37,3,9,2018,2,0,0,0,1,0,,0
1721,2018-09-16,7,37,3,9,2018,2,0,0,0,1,0,,0
1722,2018-09-17,1,38,3,9,2018,2,0,0,0,1,1,,0
1723,2018-09-18,2,38,3,9,2018,2,0,0,0,1,1,,0
1724,2018-09-19,3,38,3,9,2018,2,0,0,0,1,1,,0
1725,2018-09-20,4,38,3,9,2018,2,0,0,0,1,1,,0
1726,2018-09-21,5,38,3,9,2018,2,0,0,0,1,1,,0
1727,2018-09-22,6,38,3,9,2018,2,0,0,0,1,0,,0
1728,2018-09-23,7,38,3,9,2018,2,0,0,0,1,0,,0
1729,2018-09-24,1,39,3,9,2018,2,0,0,0,1,1,,0
1730,2018-09-25,2,39,3,9,2018,2,0,0,0,1,1,,0
1731,2018-09-26,3,39,3,9,2018,2,0,0,0,1,1,,0
1732,2018-09-27,4,39,3,9,2018,2,0,0,0,1,1,,0
1733,2018-09-28,5,39,3,9,2018,2,0,0,0,1,1,,0
1734,2018-09-29,6,39,3,9,2018,2,0,0,0,1,0,,0
1735,2018-09-30,7,39,3,9,2018,2,0,0,0,1,0,,0
1736,2018-10-01,1,40,4,10,2018,2,0,0,0,1,1,Labour Day,1
1737,2018-10-02,2,40,4,10,2018,2,0,0,0,1,1,,0
1738,2018-10-03,3,40,4,10,2018,2,0,0,0,1,1,,0
1739,2018-10-04,4,40,4,10,2018,2,0,0,0,1,1,,0
1740,2018-10-05,5,40,4,10,2018,2,0,0,0,1,1,,0
1741,2018-10-06,6,40,4,10,2018,2,0,0,0,1,0,,0
1742,2018-10-07,7,40,4,10,2018,2,0,0,0,1,0,,0
1743,2018-10-08,1,41,4,10,2018,2,0,0,0,1,1,,0
1744,2018-10-09,2,41,4,10,2018,2,0,0,0,1,1,,0
1745,2018-10-10,3,41,4,10,2018,2,0,0,0,1,1,,0
1746,2018-10-11,4,41,4,10,2018,2,0,0,0,1,1,,0
1747,2018-10-12,5,41,4,10,2018,2,0,0,0,1,1,,0
1748,2018-10-13,6,41,4,10,2018,2,0,0,0,1,0,,0
1749,2018-10-14,7,41,4,10,2018,2,0,0,0,1,0,,0
1750,2018-10-15,1,42,4,10,2018,2,0,0,0,1,1,,0
1751,2018-10-16,2,42,4,10,2018,2,0,0,0,1,1,,0
1752,2018-10-17,3,42,4,10,2018,2,0,0,0,1,1,,0
1753,2018-10-18,4,42,4,10,2018,2,0,0,0,1,1,,0
1754,2018-10-19,5,42,4,10,2018,2,0,0,0,1,1,,0
1755,2018-10-20,6,42,4,10,2018,2,0,0,0,1,0,,0
1756,2018-10-21,7,42,4,10,2018,2,0,0,0,1,0,,0
1757,2018-10-22,1,43,4,10,2018,2,0,0,0,1,1,,0
1758,2018-10-23,2,43,4,10,2018,2,0,0,0,1,1,,0
1759,2018-10-24,3,43,4,10,2018,2,0,0,0,1,1,,0
1760,2018-10-25,4,43,4,10,2018,2,0,0,0,1,1,,0
1761,2018-10-26,5,43,4,10,2018,2,0,0,0,1,1,,0
1762,2018-10-27,6,43,4,10,2018,2,0,0,0,1,0,,0
1763,2018-10-28,7,43,4,10,2018,2,0,0,0,1,0,,0
1764,2018-10-29,1,44,4,10,2018,2,0,0,0,1,1,,0
1765,2018-10-30,2,44,4,10,2018,2,0,0,0,1,1,,0
1766,2018-10-31,3,44,4,10,2018,2,0,0,0,1,1,,0
1767,2018-11-01,4,44,4,11,2018,2,0,0,0,1,1,,0
1768,2018-11-02,5,44,4,11,2018,2,0,0,0,1,1,,0
1769,2018-11-03,6,44,4,11,2018,2,0,0,0,1,0,,0
1770,2018-11-04,7,44,4,11,2018,2,0,0,0,1,0,,0
1771,2018-11-05,1,45,4,11,2018,2,0,0,0,1,1,,0
1772,2018-11-06,2,45,4,11,2018,2,0,0,0,1,1,,0
1773,2018-11-07,3,45,4,11,2018,2,0,0,0,1,1,,0
1774,2018-11-08,4,45,4,11,2018,2,0,0,0,1,1,,0
1775,2018-11-09,5,45,4,11,2018,2,0,0,0,1,1,,0
1776,2018-11-10,6,45,4,11,2018,2,0,0,0,1,0,,0
1777,2018-11-11,7,45,4,11,2018,2,0,0,0,1,0,,0
1778,2018-11-12,1,46,4,11,2018,2,0,0,0,1,1,,0
1779,2018-11-13,2,46,4,11,2018,2,0,0,0,1,1,,0
1780,2018-11-14,3,46,4,11,2018,2,0,0,0,1,1,,0
1781,2018-11-15,4,46,4,11,2018,2,0,0,0,1,1,,0
1782,2018-11-16,5,46,4,11,2018,2,0,0,0,1,1,,0
1783,2018-11-17,6,46,4,11,2018,2,0,0,0,1,0,,0
1784,2018-11-18,7,46,4,11,2018,2,0,0,0,1,0,,0
1785,2018-11-19,1,47,4,11,2018,2,0,0,0,1,1,,0
1786,2018-11-20,2,47,4,11,2018,2,0,0,0,1,1,,0
1787,2018-11-21,3,47,4,11,2018,2,0,0,0,1,1,,0
1788,2018-11-22,4,47,4,11,2018,2,0,0,0,1,1,,0
1789,2018-11-23,5,47,4,11,2018,2,0,0,0,1,1,,0
1790,2018-11-24,6,47,4,11,2018,2,0,0,0,1,0,,0
1791,2018-11-25,7,47,4,11,2018,2,0,0,0,1,0,,0
1792,2018-11-26,1,48,4,11,2018,2,0,0,0,1,1,,0
1793,2018-11-27,2,48,4,11,2018,2,0,0,0,1,1,,0
1794,2018-11-28,3,48,4,11,2018,2,0,0,0,1,1,,0
1795,2018-11-29,4,48,4,11,2018,2,0,0,0,1,1,,0
1796,2018-11-30,5,48,4,11,2018,2,0,0,0,1,1,,0
1797,2018-12-01,6,48,4,12,2018,2,1,0,0,0,0,,0
1798,2018-12-02,7,48,4,12,2018,2,1,0,0,0,0,,0
1799,2018-12-03,1,49,4,12,2018,2,1,0,0,0,1,,0
1800,2018-12-04,2,49,4,12,2018,2,1,0,0,0,1,,0
1801,2018-12-05,3,49,4,12,2018,2,1,0,0,0,1,,0
1802,2018-12-06,4,49,4,12,2018,2,1,0,0,0,1,,0
1803,2018-12-07,5,49,4,12,2018,2,1,0,0,0,1,,0
1804,2018-12-08,6,49,4,12,2018,2,1,0,0,0,0,,0
1805,2018-12-09,7,49,4,12,2018,2,1,0,0,0,0,,0
1806,2018-12-10,1,50,4,12,2018,2,1,0,0,0,1,,0
1807,2018-12-11,2,50,4,12,2018,2,1,0,0,0,1,,0
1808,2018-12-12,3,50,4,12,2018,2,1,0,0,0,1,,0
1809,2018-12-13,4,50,4,12,2018,2,1,0,0,0,1,,0
1810,2018-12-14,5,50,4,12,2018,2,1,0,0,0,1,,0
1811,2018-12-15,6,50,4,12,2018,2,1,0,0,0,0,,0
1812,2018-12-16,7,50,4,12,2018,2,1,0,0,0,0,,0
1813,2018-12-17,1,51,4,12,2018,2,1,0,0,0,1,,0
1814,2018-12-18,2,51,4,12,2018,2,1,0,0,0,1,,0
1815,2018-12-19,3,51,4,12,2018,2,1,0,0,0,1,,0
1816,2018-12-20,4,51,4,12,2018,2,1,0,0,0,1,,0
1817,2018-12-21,5,51,4,12,2018,2,1,0,0,0,1,,0
1818,2018-12-22,6,51,4,12,2018,2,1,0,0,0,0,,0
1819,2018-12-23,7,51,4,12,2018,2,1,0,0,0,0,,0
1820,2018-12-24,1,52,4,12,2018,2,1,0,0,0,1,,0
1821,2018-12-25,2,52,4,12,2018,2,1,0,0,0,1,Christmas Day,1
1822,2018-12-26,3,52,4,12,2018,2,1,0,0,0,1,Boxing Day,1
1823,2018-12-27,4,52,4,12,2018,2,1,0,0,0,1,,0
1824,2018-12-28,5,52,4,12,2018,2,1,0,0,0,1,,0
1825,2018-12-29,6,52,4,12,2018,2,1,0,0,0,0,,0
1826,2018-12-30,7,52,4,12,2018,2,1,0,0,0,0,,0
1827,2018-12-31,1,1,4,12,2018,2,1,0,0,0,1,,0
1828,2019-01-01,2,1,1,1,2019,1,1,0,0,0,1,New Year's Day,1
1829,2019-01-02,3,1,1,1,2019,1,1,0,0,0,1,,0
1830,2019-01-03,4,1,1,1,2019,1,1,0,0,0,1,,0
1831,2019-01-04,5,1,1,1,2019,1,1,0,0,0,1,,0
1832,2019-01-05,6,1,1,1,2019,1,1,0,0,0,0,,0
1833,2019-01-06,7,1,1,1,2019,1,1,0,0,0,0,,0
1834,2019-01-07,1,2,1,1,2019,1,1,0,0,0,1,,0
1835,2019-01-08,2,2,1,1,2019,1,1,0,0,0,1,,0
1836,2019-01-09,3,2,1,1,2019,1,1,0,0,0,1,,0
1837,2019-01-10,4,2,1,1,2019,1,1,0,0,0,1,,0
1838,2019-01-11,5,2,1,1,2019,1,1,0,0,0,1,,0
1839,2019-01-12,6,2,1,1,2019,1,1,0,0,0,0,,0
1840,2019-01-13,7,2,1,1,2019,1,1,0,0,0,0,,0
1841,2019-01-14,1,3,1,1,2019,1,1,0,0,0,1,,0
1842,2019-01-15,2,3,1,1,2019,1,1,0,0,0,1,,0
1843,2019-01-16,3,3,1,1,2019,1,1,0,0,0,1,,0
1844,2019-01-17,4,3,1,1,2019,1,1,0,0,0,1,,0
1845,2019-01-18,5,3,1,1,2019,1,1,0,0,0,1,,0
1846,2019-01-19,6,3,1,1,2019,1,1,0,0,0,0,,0
1847,2019-01-20,7,3,1,1,2019,1,1,0,0,0,0,,0
1848,2019-01-21,1,4,1,1,2019,1,1,0,0,0,1,,0
1849,2019-01-22,2,4,1,1,2019,1,1,0,0,0,1,,0
1850,2019-01-23,3,4,1,1,2019,1,1,0,0,0,1,,0
1851,2019-01-24,4,4,1,1,2019,1,1,0,0,0,1,,0
1852,2019-01-25,5,4,1,1,2019,1,1,0,0,0,1,,0
1853,2019-01-26,6,4,1,1,2019,1,1,0,0,0,0,,0
1854,2019-01-27,7,4,1,1,2019,1,1,0,0,0,0,,0
1855,2019-01-28,1,5,1,1,2019,1,1,0,0,0,1,Australia Day,1
1856,2019-01-29,2,5,1,1,2019,1,1,0,0,0,1,,0
1857,2019-01-30,3,5,1,1,2019,1,1,0,0,0,1,,0
1858,2019-01-31,4,5,1,1,2019,1,1,0,0,0,1,,0
1859,2019-02-01,5,5,1,2,2019,1,1,0,0,0,1,,0
1860,2019-02-02,6,5,1,2,2019,1,1,0,0,0,0,,0
1861,2019-02-03,7,5,1,2,2019,1,1,0,0,0,0,,0
1862,2019-02-04,1,6,1,2,2019,1,1,0,0,0,1,,0
1863,2019-02-05,2,6,1,2,2019,1,1,0,0,0,1,,0
1864,2019-02-06,3,6,1,2,2019,1,1,0,0,0,1,,0
1865,2019-02-07,4,6,1,2,2019,1,1,0,0,0,1,,0
1866,2019-02-08,5,6,1,2,2019,1,1,0,0,0,1,,0
1867,2019-02-09,6,6,1,2,2019,1,1,0,0,0,0,,0
1868,2019-02-10,7,6,1,2,2019,1,1,0,0,0,0,,0
1869,2019-02-11,1,7,1,2,2019,1,1,0,0,0,1,,0
1870,2019-02-12,2,7,1,2,2019,1,1,0,0,0,1,,0
1871,2019-02-13,3,7,1,2,2019,1,1,0,0,0,1,,0
1872,2019-02-14,4,7,1,2,2019,1,1,0,0,0,1,,0
1873,2019-02-15,5,7,1,2,2019,1,1,0,0,0,1,,0
1874,2019-02-16,6,7,1,2,2019,1,1,0,0,0,0,,0
1875,2019-02-17,7,7,1,2,2019,1,1,0,0,0,0,,0
1876,2019-02-18,1,8,1,2,2019,1,1,0,0,0,1,,0
1877,2019-02-19,2,8,1,2,2019,1,1,0,0,0,1,,0
1878,2019-02-20,3,8,1,2,2019,1,1,0,0,0,1,,0
1879,2019-02-21,4,8,1,2,2019,1,1,0,0,0,1,,0
1880,2019-02-22,5,8,1,2,2019,1,1,0,0,0,1,,0
1881,2019-02-23,6,8,1,2,2019,1,1,0,0,0,0,,0
1882,2019-02-24,7,8,1,2,2019,1,1,0,0,0,0,,0
1883,2019-02-25,1,9,1,2,2019,1,1,0,0,0,1,,0
1884,2019-02-26,2,9,1,2,2019,1,1,0,0,0,1,,0
1885,2019-02-27,3,9,1,2,2019,1,1,0,0,0,1,,0
1886,2019-02-28,4,9,1,2,2019,1,1,0,0,0,1,,0
1887,2019-03-01,5,9,1,3,2019,1,0,1,0,0,1,,0
1888,2019-03-02,6,9,1,3,2019,1,0,1,0,0,0,,0
1889,2019-03-03,7,9,1,3,2019,1,0,1,0,0,0,,0
1890,2019-03-04,1,10,1,3,2019,1,0,1,0,0,1,,0
1891,2019-03-05,2,10,1,3,2019,1,0,1,0,0,1,,0
1892,2019-03-06,3,10,1,3,2019,1,0,1,0,0,1,,0
1893,2019-03-07,4,10,1,3,2019,1,0,1,0,0,1,,0
1894,2019-03-08,5,10,1,3,2019,1,0,1,0,0,1,,0
1895,2019-03-09,6,10,1,3,2019,1,0,1,0,0,0,,0
1896,2019-03-10,7,10,1,3,2019,1,0,1,0,0,0,,0
1897,2019-03-11,1,11,1,3,2019,1,0,1,0,0,1,,0
1898,2019-03-12,2,11,1,3,2019,1,0,1,0,0,1,,0
1899,2019-03-13,3,11,1,3,2019,1,0,1,0,0,1,,0
1900,2019-03-14,4,11,1,3,2019,1,0,1,0,0,1,,0
1901,2019-03-15,5,11,1,3,2019,1,0,1,0,0,1,,0
1902,2019-03-16,6,11,1,3,2019,1,0,1,0,0,0,,0
1903,2019-03-17,7,11,1,3,2019,1,0,1,0,0,0,,0
1904,2019-03-18,1,12,1,3,2019,1,0,1,0,0,1,,0
1905,2019-03-19,2,12,1,3,2019,1,0,1,0,0,1,,0
1906,2019-03-20,3,12,1,3,2019,1,0,1,0,0,1,,0
1907,2019-03-21,4,12,1,3,2019,1,0,1,0,0,1,,0
1908,2019-03-22,5,12,1,3,2019,1,0,1,0,0,1,,0
1909,2019-03-23,6,12,1,3,2019,1,0,1,0,0,0,,0
1910,2019-03-24,7,12,1,3,2019,1,0,1,0,0,0,,0
1911,2019-03-25,1,13,1,3,2019,1,0,1,0,0,1,,0
1912,2019-03-26,2,13,1,3,2019,1,0,1,0,0,1,,0
1913,2019-03-27,3,13,1,3,2019,1,0,1,0,0,1,,0
1914,2019-03-28,4,13,1,3,2019,1,0,1,0,0,1,,0
1915,2019-03-29,5,13,1,3,2019,1,0,1,0,0,1,,0
1916,2019-03-30,6,13,1,3,2019,1,0,1,0,0,0,,0
1917,2019-03-31,7,13,1,3,2019,1,0,1,0,0,0,,0
1918,2019-04-01,1,14,2,4,2019,1,0,1,0,0,1,,0
1919,2019-04-02,2,14,2,4,2019,1,0,1,0,0,1,,0
1920,2019-04-03,3,14,2,4,2019,1,0,1,0,0,1,,0
1921,2019-04-04,4,14,2,4,2019,1,0,1,0,0,1,,0
1922,2019-04-05,5,14,2,4,2019,1,0,1,0,0,1,,0
1923,2019-04-06,6,14,2,4,2019,1,0,1,0,0,0,,0
1924,2019-04-07,7,14,2,4,2019,1,0,1,0,0,0,,0
1925,2019-04-08,1,15,2,4,2019,1,0,1,0,0,1,,0
1926,2019-04-09,2,15,2,4,2019,1,0,1,0,0,1,,0
1927,2019-04-10,3,15,2,4,2019,1,0,1,0,0,1,,0
1928,2019-04-11,4,15,2,4,2019,1,0,1,0,0,1,,0
1929,2019-04-12,5,15,2,4,2019,1,0,1,0,0,1,,0
1930,2019-04-13,6,15,2,4,2019,1,0,1,0,0,0,,0
1931,2019-04-14,7,15,2,4,2019,1,0,1,0,0,0,,0
1932,2019-04-15,1,16,2,4,2019,1,0,1,0,0,1,,0
1933,2019-04-16,2,16,2,4,2019,1,0,1,0,0,1,,0
1934,2019-04-17,3,16,2,4,2019,1,0,1,0,0,1,,0
1935,2019-04-18,4,16,2,4,2019,1,0,1,0,0,1,,0
1936,2019-04-19,5,16,2,4,2019,1,0,1,0,0,1,Good Friday,1
1937,2019-04-20,6,16,2,4,2019,1,0,1,0,0,0,Saturday before Easter Sunday,1
1938,2019-04-21,7,16,2,4,2019,1,0,1,0,0,0,Easter Sunday,1
1939,2019-04-22,1,17,2,4,2019,1,0,1,0,0,1,Easter Monday,1
1940,2019-04-23,2,17,2,4,2019,1,0,1,0,0,1,,0
1941,2019-04-24,3,17,2,4,2019,1,0,1,0,0,1,,0
